state,date,ML,Low_90,High_90,Low_50,High_50
KA,2020-06-03 02:30:00+00:00,1.74,1.23,2.21,1.48,1.8900000000000001
KA,2020-06-04 02:30:00+00:00,1.73,1.22,2.17,1.5,1.8900000000000001
KA,2020-06-05 02:30:00+00:00,1.5,1.03,1.95,1.28,1.6600000000000001
KA,2020-06-06 02:30:00+00:00,1.37,0.89,1.8,1.1300000000000001,1.51
KA,2020-06-07 02:30:00+00:00,0.97,0.47000000000000003,1.3900000000000001,0.73,1.11
KA,2020-06-08 02:30:00+00:00,0.62,0.13,1.04,0.41000000000000003,0.79
KA,2020-06-09 02:30:00+00:00,0.31,0.0,0.73,0.1,0.44
KA,2020-06-10 02:30:00+00:00,0.14,0.0,0.6,0.0,0.26
KA,2020-06-11 02:30:00+00:00,0.38,0.0,0.8,0.19,0.55
KA,2020-06-12 02:30:00+00:00,0.6900000000000001,0.14,1.17,0.45,0.88
KA,2020-06-13 02:30:00+00:00,0.93,0.35000000000000003,1.43,0.64,1.09
KA,2020-06-14 02:30:00+00:00,1.2,0.64,1.7,0.92,1.36
KA,2020-06-15 02:30:00+00:00,1.19,0.63,1.67,0.92,1.35
KA,2020-06-16 02:30:00+00:00,1.07,0.52,1.55,0.79,1.22
KA,2020-06-17 02:30:00+00:00,1.07,0.53,1.56,0.79,1.22
KA,2020-06-18 02:30:00+00:00,1.23,0.6900000000000001,1.71,0.98,1.4000000000000001
KA,2020-06-19 02:30:00+00:00,1.55,1.02,2.0100000000000002,1.29,1.7
KA,2020-06-20 02:30:00+00:00,1.59,1.09,2.04,1.37,1.76
KA,2020-06-21 02:30:00+00:00,1.5,0.99,1.92,1.28,1.6600000000000001
KA,2020-06-22 02:30:00+00:00,1.4000000000000001,0.91,1.82,1.1500000000000001,1.53
KA,2020-06-23 02:30:00+00:00,1.28,0.79,1.69,1.05,1.42
KA,2020-06-24 02:30:00+00:00,1.21,0.74,1.6300000000000001,0.97,1.34
KA,2020-06-25 02:30:00+00:00,1.58,1.12,1.99,1.36,1.72
KA,2020-06-26 02:30:00+00:00,2.2,1.75,2.57,1.98,2.32
KA,2020-06-27 02:30:00+00:00,2.57,2.17,2.91,2.36,2.67
KA,2020-06-28 02:30:00+00:00,2.44,2.07,2.75,2.2600000000000002,2.54
KA,2020-06-29 02:30:00+00:00,2.2,1.86,2.49,2.04,2.3000000000000003
KA,2020-06-30 02:30:00+00:00,1.93,1.62,2.22,1.77,2.02
KA,2020-07-01 02:30:00+00:00,1.78,1.46,2.04,1.62,1.86
KA,2020-07-02 02:30:00+00:00,1.55,1.25,1.81,1.41,1.6400000000000001
KA,2020-07-03 02:30:00+00:00,1.45,1.1500000000000001,1.7,1.29,1.52
KA,2020-07-04 02:30:00+00:00,1.45,1.1500000000000001,1.69,1.31,1.53
KL,2020-05-13 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
KL,2020-05-14 02:30:00+00:00,2.2800000000000002,0.0,4.74,1.07,3.31
KL,2020-05-15 02:30:00+00:00,2.17,0.15,3.94,1.16,2.88
KL,2020-05-16 02:30:00+00:00,2.07,0.28,3.56,1.2,2.64
KL,2020-05-17 02:30:00+00:00,1.85,0.32,3.2,1.1500000000000001,2.4
KL,2020-05-18 02:30:00+00:00,1.72,0.27,2.91,1.03,2.17
KL,2020-05-19 02:30:00+00:00,1.6300000000000001,0.27,2.74,1.0,2.06
KL,2020-05-20 02:30:00+00:00,1.6400000000000001,0.36,2.73,1.1,2.1
KL,2020-05-21 02:30:00+00:00,1.9100000000000001,0.67,2.97,1.34,2.29
KL,2020-05-22 02:30:00+00:00,2.04,0.92,3.06,1.53,2.41
KL,2020-05-23 02:30:00+00:00,2.13,1.07,3.06,1.6300000000000001,2.45
KL,2020-05-24 02:30:00+00:00,2.13,1.1300000000000001,2.99,1.7,2.46
KL,2020-05-25 02:30:00+00:00,1.96,1.06,2.81,1.55,2.27
KL,2020-05-26 02:30:00+00:00,1.86,0.99,2.67,1.48,2.17
KL,2020-05-27 02:30:00+00:00,1.68,0.8300000000000001,2.46,1.29,1.96
KL,2020-05-28 02:30:00+00:00,1.54,0.71,2.31,1.1500000000000001,1.81
KL,2020-05-29 02:30:00+00:00,1.45,0.62,2.2,1.08,1.73
KL,2020-05-30 02:30:00+00:00,1.35,0.5,2.07,0.9400000000000001,1.59
KL,2020-05-31 02:30:00+00:00,1.24,0.39,1.95,0.9,1.54
KL,2020-06-01 02:30:00+00:00,1.26,0.45,2.0,0.9,1.54
KL,2020-06-02 02:30:00+00:00,1.31,0.49,2.0300000000000002,0.91,1.55
KL,2020-06-03 02:30:00+00:00,1.42,0.6,2.12,1.02,1.6500000000000001
KL,2020-06-04 02:30:00+00:00,1.54,0.79,2.2600000000000002,1.16,1.77
KL,2020-06-05 02:30:00+00:00,1.57,0.8,2.23,1.2,1.79
KL,2020-06-06 02:30:00+00:00,1.52,0.77,2.16,1.19,1.76
KL,2020-06-07 02:30:00+00:00,1.35,0.65,2.0100000000000002,1.03,1.59
KL,2020-06-08 02:30:00+00:00,1.18,0.44,1.8,0.84,1.4000000000000001
KL,2020-06-09 02:30:00+00:00,0.99,0.26,1.61,0.67,1.23
KL,2020-06-10 02:30:00+00:00,0.8,0.12,1.42,0.48,1.04
KL,2020-06-11 02:30:00+00:00,0.74,0.04,1.33,0.43,0.99
KL,2020-06-12 02:30:00+00:00,0.65,0.0,1.25,0.3,0.86
KL,2020-06-13 02:30:00+00:00,0.71,0.03,1.33,0.39,0.96
KL,2020-06-14 02:30:00+00:00,0.72,0.05,1.36,0.37,0.9500000000000001
KL,2020-06-15 02:30:00+00:00,0.79,0.07,1.43,0.46,1.05
KL,2020-06-16 02:30:00+00:00,0.87,0.15,1.55,0.48,1.09
KL,2020-06-17 02:30:00+00:00,1.05,0.28,1.74,0.66,1.28
KL,2020-06-18 02:30:00+00:00,1.26,0.51,1.97,0.87,1.48
KL,2020-06-19 02:30:00+00:00,1.46,0.7000000000000001,2.12,1.16,1.74
KL,2020-06-20 02:30:00+00:00,1.56,0.8200000000000001,2.19,1.24,1.8
KL,2020-06-21 02:30:00+00:00,1.57,0.87,2.19,1.27,1.81
KL,2020-06-22 02:30:00+00:00,1.57,0.88,2.16,1.23,1.76
KL,2020-06-23 02:30:00+00:00,1.44,0.77,2.02,1.18,1.69
KL,2020-06-24 02:30:00+00:00,1.32,0.6900000000000001,1.92,1.01,1.52
KL,2020-06-25 02:30:00+00:00,1.29,0.66,1.8800000000000001,1.02,1.52
KL,2020-06-26 02:30:00+00:00,1.21,0.59,1.8,0.91,1.41
KL,2020-06-27 02:30:00+00:00,0.97,0.32,1.53,0.68,1.18
KL,2020-06-28 02:30:00+00:00,0.98,0.35000000000000003,1.57,0.66,1.17
KL,2020-06-29 02:30:00+00:00,0.92,0.29,1.51,0.62,1.1300000000000001
KL,2020-06-30 02:30:00+00:00,1.0,0.34,1.58,0.67,1.19
KL,2020-07-01 02:30:00+00:00,1.2,0.52,1.76,0.89,1.4000000000000001
KL,2020-07-02 02:30:00+00:00,1.31,0.65,1.86,0.99,1.49
KL,2020-07-03 02:30:00+00:00,1.41,0.77,1.95,1.09,1.58
KL,2020-07-04 02:30:00+00:00,1.51,0.91,2.05,1.23,1.7
LA,2020-06-10 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
LA,2020-06-11 02:30:00+00:00,7.73,5.61,9.58,6.8,8.43
LA,2020-06-12 02:30:00+00:00,5.82,4.54,6.94,5.23,6.22
LA,2020-06-13 02:30:00+00:00,4.29,3.3200000000000003,5.13,3.88,4.62
LA,2020-06-14 02:30:00+00:00,3.3000000000000003,2.49,4.0200000000000005,2.93,3.56
LA,2020-06-15 02:30:00+00:00,2.35,1.59,3.0100000000000002,2.0300000000000002,2.61
LA,2020-06-16 02:30:00+00:00,1.51,0.77,2.17,1.1500000000000001,1.73
LA,2020-06-17 02:30:00+00:00,0.86,0.16,1.52,0.54,1.12
LA,2020-06-18 02:30:00+00:00,0.49,0.0,1.1500000000000001,0.14,0.68
LA,2020-06-19 02:30:00+00:00,0.39,0.0,1.1,0.1,0.6
LA,2020-06-20 02:30:00+00:00,0.47000000000000003,0.0,1.19,0.15,0.6900000000000001
LA,2020-06-21 02:30:00+00:00,0.52,0.0,1.26,0.2,0.77
LA,2020-06-22 02:30:00+00:00,0.53,0.0,1.28,0.21,0.79
LA,2020-06-23 02:30:00+00:00,0.49,0.0,1.26,0.2,0.77
LA,2020-06-24 02:30:00+00:00,0.34,0.0,1.12,0.05,0.55
LA,2020-06-25 02:30:00+00:00,0.24,0.0,0.99,0.0,0.43
LA,2020-06-26 02:30:00+00:00,0.27,0.0,1.0,0.04,0.47000000000000003
LA,2020-06-27 02:30:00+00:00,0.22,0.0,0.96,0.0,0.41000000000000003
LA,2020-06-28 02:30:00+00:00,0.22,0.0,0.9500000000000001,0.0,0.4
LA,2020-06-29 02:30:00+00:00,0.33,0.0,1.11,0.1,0.58
LA,2020-06-30 02:30:00+00:00,0.38,0.0,1.22,0.06,0.6
LA,2020-07-01 02:30:00+00:00,0.45,0.0,1.37,0.09,0.7000000000000001
LA,2020-07-02 02:30:00+00:00,0.48,0.0,1.45,0.09,0.74
LA,2020-07-03 02:30:00+00:00,0.5,0.0,1.53,0.13,0.81
LA,2020-07-04 02:30:00+00:00,0.5700000000000001,0.0,1.6500000000000001,0.17,0.91
MH,2020-03-30 05:00:00+00:00,0.0,0.0,10.81,0.0,6.01
MH,2020-03-30 16:00:00+00:00,3.84,1.03,6.24,2.63,4.82
MH,2020-03-31 15:00:00+00:00,3.35,1.42,5.0,2.5300000000000002,4.0
MH,2020-04-01 03:30:00+00:00,2.68,1.1400000000000001,3.99,2.0,3.17
MH,2020-04-01 14:00:00+00:00,1.94,0.64,3.12,1.34,2.37
MH,2020-04-02 03:30:00+00:00,1.32,0.15,2.32,0.77,1.72
MH,2020-04-02 12:30:00+00:00,1.16,0.08,2.12,0.58,1.5
MH,2020-04-03 03:30:00+00:00,1.26,0.14,2.22,0.68,1.6
MH,2020-04-03 12:30:00+00:00,1.6600000000000001,0.47000000000000003,2.65,1.1,2.0100000000000002
MH,2020-04-04 03:30:00+00:00,1.72,0.59,2.68,1.23,2.09
MH,2020-04-04 12:30:00+00:00,2.2,1.17,3.12,1.74,2.54
MH,2020-04-05 03:30:00+00:00,2.27,1.33,3.12,1.82,2.56
MH,2020-04-05 12:30:00+00:00,2.08,1.18,2.86,1.67,2.36
MH,2020-04-06 03:30:00+00:00,1.94,1.08,2.68,1.54,2.2
MH,2020-04-06 12:30:00+00:00,1.95,1.1400000000000001,2.67,1.58,2.21
MH,2020-04-07 03:30:00+00:00,1.72,0.93,2.41,1.35,1.96
MH,2020-04-07 12:30:00+00:00,1.59,0.81,2.2600000000000002,1.21,1.81
MH,2020-04-08 02:30:00+00:00,1.1500000000000001,0.4,1.83,0.8200000000000001,1.41
MH,2020-04-08 11:30:00+00:00,1.32,0.53,1.99,0.97,1.57
MH,2020-04-09 02:30:00+00:00,1.21,0.45,1.8900000000000001,0.8300000000000001,1.43
MH,2020-04-09 11:30:00+00:00,1.36,0.61,2.04,1.01,1.6
MH,2020-04-10 02:30:00+00:00,1.26,0.5,1.9100000000000001,0.92,1.5
MH,2020-04-10 11:30:00+00:00,1.5,0.79,2.17,1.1500000000000001,1.72
MH,2020-04-11 02:30:00+00:00,1.19,0.45,1.81,0.85,1.41
MH,2020-04-11 11:30:00+00:00,1.29,0.58,1.93,0.9400000000000001,1.5
MH,2020-04-12 02:30:00+00:00,0.9400000000000001,0.24,1.56,0.64,1.19
MH,2020-04-12 11:30:00+00:00,1.46,0.74,2.09,1.18,1.73
MH,2020-04-13 02:30:00+00:00,1.31,0.6,1.9100000000000001,0.98,1.52
MH,2020-04-13 11:30:00+00:00,1.79,1.1300000000000001,2.39,1.48,2.0
MH,2020-04-14 02:30:00+00:00,1.53,0.89,2.1,1.23,1.73
MH,2020-04-14 11:30:00+00:00,1.59,0.97,2.15,1.28,1.77
MH,2020-04-15 02:30:00+00:00,1.08,0.46,1.6300000000000001,0.81,1.29
MH,2020-04-15 11:30:00+00:00,1.12,0.48,1.67,0.8200000000000001,1.31
MH,2020-04-16 02:30:00+00:00,0.65,0.07,1.17,0.35000000000000003,0.8300000000000001
MH,2020-04-16 11:30:00+00:00,0.72,0.13,1.29,0.42,0.92
MH,2020-04-17 02:30:00+00:00,0.3,0.0,0.87,0.05,0.45
MH,2020-04-17 11:30:00+00:00,0.71,0.1,1.3,0.39,0.91
MH,2020-04-18 02:30:00+00:00,0.55,0.0,1.1,0.29,0.78
MH,2020-04-18 11:30:00+00:00,1.58,0.89,2.2,1.26,1.8
MH,2020-04-19 02:30:00+00:00,1.6300000000000001,0.97,2.2,1.3,1.81
MH,2020-04-19 11:30:00+00:00,2.24,1.6500000000000001,2.79,1.97,2.44
MH,2020-04-20 02:30:00+00:00,1.85,1.28,2.35,1.59,2.0300000000000002
MH,2020-04-20 11:30:00+00:00,1.8900000000000001,1.34,2.37,1.61,2.04
MH,2020-04-21 02:30:00+00:00,1.31,0.77,1.78,1.04,1.46
MH,2020-04-21 11:30:00+00:00,1.4000000000000001,0.86,1.87,1.1300000000000001,1.55
MH,2020-04-22 02:30:00+00:00,0.86,0.31,1.32,0.59,1.01
MH,2020-04-22 11:30:00+00:00,1.44,0.92,1.93,1.18,1.6
MH,2020-04-23 02:30:00+00:00,1.12,0.6,1.59,0.87,1.28
MH,2020-04-23 11:30:00+00:00,1.43,0.91,1.8900000000000001,1.22,1.62
MH,2020-04-24 02:30:00+00:00,0.9500000000000001,0.43,1.4000000000000001,0.71,1.11
MH,2020-04-24 11:30:00+00:00,1.3800000000000001,0.86,1.83,1.1400000000000001,1.54
MH,2020-04-25 02:30:00+00:00,0.98,0.46,1.42,0.71,1.11
MH,2020-04-25 11:30:00+00:00,1.25,0.73,1.69,0.99,1.3900000000000001
MH,2020-04-26 02:30:00+00:00,0.76,0.25,1.2,0.5,0.9
MH,2020-04-26 11:30:00+00:00,1.1,0.59,1.56,0.86,1.26
MH,2020-04-27 02:30:00+00:00,0.65,0.13,1.08,0.4,0.8
MH,2020-04-27 11:30:00+00:00,1.09,0.56,1.55,0.8300000000000001,1.24
MH,2020-04-28 02:30:00+00:00,0.72,0.21,1.18,0.46,0.87
MH,2020-04-28 11:30:00+00:00,1.43,0.91,1.8900000000000001,1.22,1.62
MH,2020-04-29 02:30:00+00:00,1.12,0.62,1.57,0.9,1.29
MH,2020-04-29 11:30:00+00:00,1.36,0.87,1.81,1.12,1.51
MH,2020-04-30 02:30:00+00:00,0.8300000000000001,0.32,1.26,0.59,0.98
MH,2020-04-30 11:30:00+00:00,1.46,0.9500000000000001,1.8900000000000001,1.2,1.59
MH,2020-05-01 02:30:00+00:00,1.08,0.59,1.51,0.84,1.22
MH,2020-05-01 11:30:00+00:00,1.74,1.28,2.17,1.51,1.8800000000000001
MH,2020-05-02 02:30:00+00:00,1.28,0.81,1.68,1.05,1.41
MH,2020-05-02 11:30:00+00:00,1.44,0.97,1.83,1.24,1.59
MH,2020-05-03 02:30:00+00:00,0.81,0.34,1.2,0.62,0.97
MH,2020-05-03 11:30:00+00:00,1.59,1.1300000000000001,1.98,1.3800000000000001,1.73
MH,2020-05-04 02:30:00+00:00,1.18,0.73,1.56,0.98,1.32
MH,2020-05-04 11:30:00+00:00,1.92,1.48,2.2800000000000002,1.71,2.04
MH,2020-05-05 02:30:00+00:00,2.0100000000000002,1.6300000000000001,2.37,1.81,2.12
MH,2020-05-05 11:30:00+00:00,2.25,1.8900000000000001,2.58,2.06,2.35
MH,2020-05-06 02:30:00+00:00,2.0100000000000002,1.6600000000000001,2.31,1.83,2.1
MH,2020-05-07 02:30:00+00:00,1.97,1.6400000000000001,2.2600000000000002,1.8,2.06
MH,2020-05-08 02:30:00+00:00,1.76,1.45,2.04,1.58,1.83
MH,2020-05-09 02:30:00+00:00,1.79,1.48,2.05,1.6300000000000001,1.87
MH,2020-05-10 02:30:00+00:00,1.3900000000000001,1.08,1.6400000000000001,1.24,1.47
MH,2020-05-11 02:30:00+00:00,1.23,0.9400000000000001,1.49,1.08,1.31
MH,2020-05-12 02:30:00+00:00,1.1500000000000001,0.85,1.4000000000000001,1.0,1.23
MH,2020-05-13 02:30:00+00:00,1.1500000000000001,0.84,1.3900000000000001,0.99,1.22
MH,2020-05-14 02:30:00+00:00,1.2,0.9,1.44,1.07,1.29
MH,2020-05-15 02:30:00+00:00,1.36,1.07,1.6,1.22,1.44
MH,2020-05-16 02:30:00+00:00,1.57,1.29,1.8,1.43,1.6400000000000001
MH,2020-05-17 02:30:00+00:00,1.6,1.33,1.82,1.48,1.68
MH,2020-05-18 02:30:00+00:00,1.47,1.21,1.69,1.34,1.54
MH,2020-05-19 02:30:00+00:00,1.3900000000000001,1.1300000000000001,1.6,1.28,1.47
MH,2020-05-20 02:30:00+00:00,1.43,1.2,1.6500000000000001,1.3,1.49
MH,2020-05-21 02:30:00+00:00,1.4000000000000001,1.17,1.61,1.31,1.49
MH,2020-05-22 02:30:00+00:00,1.42,1.19,1.62,1.3,1.48
MH,2020-05-23 02:30:00+00:00,1.37,1.1500000000000001,1.57,1.24,1.42
MH,2020-05-24 02:30:00+00:00,1.17,0.9400000000000001,1.36,1.07,1.24
MH,2020-05-25 02:30:00+00:00,0.9500000000000001,0.72,1.1400000000000001,0.8200000000000001,1.0
MH,2020-05-26 02:30:00+00:00,0.8200000000000001,0.58,1.01,0.6900000000000001,0.87
MH,2020-05-27 02:30:00+00:00,0.78,0.55,0.98,0.66,0.84
MH,2020-05-28 02:30:00+00:00,1.0,0.77,1.2,0.88,1.06
MH,2020-05-29 02:30:00+00:00,1.09,0.85,1.28,0.96,1.1400000000000001
MH,2020-05-30 02:30:00+00:00,1.17,0.9500000000000001,1.37,1.04,1.22
MH,2020-05-31 02:30:00+00:00,1.08,0.85,1.27,0.9500000000000001,1.1300000000000001
MH,2020-06-01 02:30:00+00:00,0.96,0.73,1.1500000000000001,0.8300000000000001,1.01
MH,2020-06-02 02:30:00+00:00,0.93,0.6900000000000001,1.12,0.8,0.98
MH,2020-06-03 02:30:00+00:00,0.9500000000000001,0.71,1.1400000000000001,0.8300000000000001,1.01
MH,2020-06-04 02:30:00+00:00,1.05,0.81,1.24,0.92,1.1
MH,2020-06-05 02:30:00+00:00,1.19,0.96,1.3800000000000001,1.05,1.23
MH,2020-06-06 02:30:00+00:00,1.1500000000000001,0.91,1.33,1.05,1.22
MH,2020-06-07 02:30:00+00:00,1.04,0.8300000000000001,1.24,0.9400000000000001,1.11
MH,2020-06-08 02:30:00+00:00,1.06,0.84,1.25,0.9500000000000001,1.12
MH,2020-06-09 02:30:00+00:00,1.1300000000000001,0.91,1.32,1.02,1.19
MH,2020-06-10 02:30:00+00:00,1.3,1.09,1.49,1.18,1.35
MH,2020-06-11 02:30:00+00:00,1.3800000000000001,1.17,1.56,1.28,1.44
MH,2020-06-12 02:30:00+00:00,1.36,1.16,1.54,1.25,1.41
MH,2020-06-13 02:30:00+00:00,1.22,1.01,1.3900000000000001,1.11,1.27
MH,2020-06-14 02:30:00+00:00,1.01,0.79,1.17,0.89,1.05
MH,2020-06-15 02:30:00+00:00,0.8200000000000001,0.62,1.0,0.71,0.87
MH,2020-06-16 02:30:00+00:00,0.86,0.64,1.03,0.76,0.92
MH,2020-06-17 02:30:00+00:00,1.05,0.8300000000000001,1.22,0.9500000000000001,1.11
MH,2020-06-18 02:30:00+00:00,1.25,1.04,1.42,1.1400000000000001,1.3
MH,2020-06-19 02:30:00+00:00,1.35,1.1500000000000001,1.52,1.27,1.42
MH,2020-06-20 02:30:00+00:00,1.34,1.1500000000000001,1.51,1.24,1.3900000000000001
MH,2020-06-21 02:30:00+00:00,1.1500000000000001,0.9500000000000001,1.31,1.05,1.2
MH,2020-06-22 02:30:00+00:00,1.02,0.8200000000000001,1.18,0.92,1.07
MH,2020-06-23 02:30:00+00:00,1.06,0.86,1.22,0.96,1.11
MH,2020-06-24 02:30:00+00:00,1.22,1.03,1.3800000000000001,1.11,1.26
MH,2020-06-25 02:30:00+00:00,1.53,1.34,1.68,1.44,1.58
MH,2020-06-26 02:30:00+00:00,1.6300000000000001,1.44,1.77,1.53,1.67
MH,2020-06-27 02:30:00+00:00,1.58,1.42,1.73,1.5,1.6300000000000001
MH,2020-06-28 02:30:00+00:00,1.3900000000000001,1.21,1.52,1.29,1.42
MH,2020-06-29 02:30:00+00:00,1.16,1.0,1.3,1.07,1.2
MH,2020-06-30 02:30:00+00:00,1.06,0.9,1.2,0.96,1.09
MH,2020-07-01 02:30:00+00:00,1.1,0.9400000000000001,1.24,1.0,1.1300000000000001
MH,2020-07-02 02:30:00+00:00,1.1,0.93,1.23,1.0,1.1300000000000001
MH,2020-07-03 02:30:00+00:00,1.21,1.06,1.35,1.1400000000000001,1.26
MH,2020-07-04 02:30:00+00:00,1.22,1.06,1.35,1.1400000000000001,1.26
ML,2020-05-26 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
ML,2020-05-27 02:30:00+00:00,5.8500000000000005,0.19,10.22,2.94,7.92
ML,2020-05-28 02:30:00+00:00,3.0100000000000002,0.0,7.1000000000000005,0.86,4.3
ML,2020-05-29 02:30:00+00:00,2.2600000000000002,0.0,5.76,0.39,3.14
ML,2020-05-30 02:30:00+00:00,1.85,0.0,5.0200000000000005,0.33,2.7
ML,2020-05-31 02:30:00+00:00,1.44,0.0,4.54,0.28,2.41
ML,2020-06-01 02:30:00+00:00,0.67,0.0,3.83,0.18,1.8800000000000001
ML,2020-06-02 02:30:00+00:00,0.68,0.0,3.74,0.14,1.8
ML,2020-06-03 02:30:00+00:00,0.6900000000000001,0.0,3.66,0.16,1.78
ML,2020-06-04 02:30:00+00:00,0.71,0.0,3.58,0.14,1.73
ML,2020-06-05 02:30:00+00:00,0.71,0.0,3.52,0.14,1.7
ML,2020-06-06 02:30:00+00:00,0.72,0.0,3.46,0.17,1.7
ML,2020-06-07 02:30:00+00:00,0.72,0.0,3.41,0.15,1.6600000000000001
ML,2020-06-08 02:30:00+00:00,1.07,0.0,3.65,0.38,2.04
ML,2020-06-09 02:30:00+00:00,1.04,0.0,3.5,0.28,1.8800000000000001
ML,2020-06-10 02:30:00+00:00,1.01,0.0,3.38,0.31,1.85
ML,2020-06-11 02:30:00+00:00,0.97,0.0,3.2800000000000002,0.34,1.83
ML,2020-06-12 02:30:00+00:00,0.68,0.0,2.97,0.16,1.48
ML,2020-06-13 02:30:00+00:00,0.67,0.0,2.96,0.19,1.5
ML,2020-06-14 02:30:00+00:00,0.5700000000000001,0.0,2.74,0.1,1.28
ML,2020-06-15 02:30:00+00:00,0.58,0.0,2.79,0.08,1.28
ML,2020-06-16 02:30:00+00:00,0.59,0.0,2.84,0.13,1.34
ML,2020-06-17 02:30:00+00:00,0.6,0.0,2.88,0.1,1.33
ML,2020-06-18 02:30:00+00:00,0.6,0.0,2.92,0.09,1.34
ML,2020-06-19 02:30:00+00:00,0.61,0.0,2.97,0.13,1.3900000000000001
ML,2020-06-20 02:30:00+00:00,0.61,0.0,3.0100000000000002,0.11,1.3900000000000001
ML,2020-06-21 02:30:00+00:00,0.62,0.0,3.0500000000000003,0.09,1.3900000000000001
ML,2020-06-22 02:30:00+00:00,0.62,0.0,3.09,0.13,1.44
ML,2020-06-23 02:30:00+00:00,0.62,0.0,3.13,0.1,1.43
ML,2020-06-24 02:30:00+00:00,0.62,0.0,3.13,0.1,1.43
ML,2020-06-25 02:30:00+00:00,0.63,0.0,3.1,0.12,1.44
ML,2020-06-26 02:30:00+00:00,0.55,0.0,2.82,0.09,1.26
ML,2020-06-27 02:30:00+00:00,0.56,0.0,2.86,0.08,1.27
ML,2020-06-28 02:30:00+00:00,0.56,0.0,2.86,0.08,1.27
ML,2020-06-29 02:30:00+00:00,0.58,0.0,2.85,0.1,1.29
ML,2020-06-30 02:30:00+00:00,0.59,0.0,2.84,0.12,1.31
ML,2020-07-01 02:30:00+00:00,0.71,0.0,3.0700000000000003,0.17,1.5
ML,2020-07-02 02:30:00+00:00,0.93,0.0,3.23,0.28,1.72
ML,2020-07-03 02:30:00+00:00,0.92,0.0,3.09,0.33,1.71
ML,2020-07-04 02:30:00+00:00,1.2,0.0,3.18,0.42,1.87
MN,2020-06-02 02:30:00+00:00,0.0,0.0,10.81,0.0,6.01
MN,2020-06-03 02:30:00+00:00,2.2800000000000002,0.0,4.74,1.07,3.31
MN,2020-06-04 02:30:00+00:00,2.17,0.15,3.94,1.16,2.88
MN,2020-06-05 02:30:00+00:00,1.71,0.08,3.16,0.9,2.3000000000000003
MN,2020-06-06 02:30:00+00:00,2.42,0.77,3.8200000000000003,1.74,3.0
MN,2020-06-07 02:30:00+00:00,2.62,1.22,3.84,2.05,3.12
MN,2020-06-08 02:30:00+00:00,2.46,1.28,3.5700000000000003,1.94,2.88
MN,2020-06-09 02:30:00+00:00,2.37,1.26,3.33,1.87,2.72
MN,2020-06-10 02:30:00+00:00,2.0100000000000002,0.98,2.91,1.56,2.35
MN,2020-06-11 02:30:00+00:00,1.69,0.72,2.57,1.26,2.02
MN,2020-06-12 02:30:00+00:00,1.43,0.48,2.29,0.99,1.74
MN,2020-06-13 02:30:00+00:00,1.1400000000000001,0.21,1.96,0.68,1.43
MN,2020-06-14 02:30:00+00:00,1.05,0.11,1.84,0.61,1.36
MN,2020-06-15 02:30:00+00:00,1.02,0.12,1.84,0.54,1.3
MN,2020-06-16 02:30:00+00:00,0.9400000000000001,0.04,1.73,0.5,1.25
MN,2020-06-17 02:30:00+00:00,1.19,0.21,2.0300000000000002,0.73,1.51
MN,2020-06-18 02:30:00+00:00,1.56,0.55,2.41,1.09,1.86
MN,2020-06-19 02:30:00+00:00,1.8900000000000001,0.96,2.72,1.49,2.21
MN,2020-06-20 02:30:00+00:00,1.9000000000000001,1.03,2.68,1.49,2.17
MN,2020-06-21 02:30:00+00:00,1.67,0.84,2.42,1.29,1.94
MN,2020-06-22 02:30:00+00:00,1.34,0.51,2.06,0.9500000000000001,1.59
MN,2020-06-23 02:30:00+00:00,1.11,0.3,1.83,0.73,1.37
MN,2020-06-24 02:30:00+00:00,0.86,0.07,1.53,0.46,1.1
MN,2020-06-25 02:30:00+00:00,0.65,0.0,1.34,0.28,0.89
MN,2020-06-26 02:30:00+00:00,0.7000000000000001,0.01,1.41,0.33,0.96
MN,2020-06-27 02:30:00+00:00,0.75,0.02,1.47,0.36,1.01
MN,2020-06-28 02:30:00+00:00,0.75,0.0,1.46,0.38,1.03
MN,2020-06-29 02:30:00+00:00,0.66,0.0,1.4000000000000001,0.33,0.96
MN,2020-06-30 02:30:00+00:00,0.44,0.0,1.22,0.1,0.66
MN,2020-07-01 02:30:00+00:00,0.43,0.0,1.21,0.1,0.65
MN,2020-07-02 02:30:00+00:00,0.42,0.0,1.2,0.13,0.67
MN,2020-07-03 02:30:00+00:00,0.35000000000000003,0.0,1.1300000000000001,0.09,0.59
MN,2020-07-04 02:30:00+00:00,0.47000000000000003,0.0,1.28,0.17,0.74
MP,2020-04-05 03:30:00+00:00,0.0,0.0,10.81,0.0,6.01
MP,2020-04-05 12:30:00+00:00,1.56,0.0,4.04,0.28,2.19
MP,2020-04-06 03:30:00+00:00,2.04,0.13,3.72,1.08,2.71
MP,2020-04-06 12:30:00+00:00,1.62,0.1,3.02,0.81,2.14
MP,2020-04-07 03:30:00+00:00,1.41,0.1,2.68,0.74,1.9100000000000001
MP,2020-04-07 12:30:00+00:00,1.03,0.0,2.22,0.5,1.52
MP,2020-04-08 02:30:00+00:00,0.99,0.0,2.13,0.43,1.41
MP,2020-04-08 11:30:00+00:00,0.73,0.0,1.92,0.32,1.2
